pointId Ascore actuallabel
0 0.783197 1
1 0.452158 0
2 0.595194 0
3 0.517673 0
4 0.404343 0
5 0.612614 0
6 0.408591 0
7 0.474085 0
8 0.420886 0
9 0.411226 0
10 0.48004 0
11 0.425096 0
12 0.42791 0
13 0.427036 0
14 0.409039 0
15 0.427148 0
16 0.445275 0
17 0.41875 0
18 0.438729 0
19 0.485255 0
20 0.422681 0
21 0.496414 0
22 0.411171 0
23 0.531326 0
24 0.411105 0
25 0.407355 0
26 0.452467 0
27 0.410945 0
28 0.435562 0
29 0.421435 0
30 0.459543 0
31 0.409184 0
32 0.404974 0
33 0.493022 0
34 0.618594 0
35 0.4884 0
36 0.418318 0
37 0.527897 0
38 0.419576 0
39 0.416164 0
40 0.404708 0
41 0.409654 0
42 0.403438 0
43 0.424329 0
44 0.431594 0
45 0.437846 0
46 0.415578 0
47 0.403164 0
48 0.402157 0
49 0.428811 0
50 0.442593 0
51 0.408878 0
52 0.433846 0
53 0.439747 0
54 0.400831 0
55 0.464552 0
56 0.436063 0
57 0.452841 0
58 0.487519 0
59 0.433819 0
60 0.420607 0
61 0.555301 0
62 0.557706 0
63 0.480613 0
64 0.468037 0
65 0.409291 0
66 0.453329 0
67 0.417711 0
68 0.447132 0
69 0.413197 0
70 0.403505 0
71 0.426756 0
72 0.40522 0
73 0.412029 0
74 0.412983 0
75 0.593024 0
76 0.569298 0
77 0.404514 0
78 0.407879 0
79 0.450707 0
80 0.445759 0
81 0.407579 0
82 0.402516 0
83 0.420927 0
84 0.656461 0
85 0.443634 0
86 0.60974 0
87 0.402663 0
88 0.454616 0
89 0.413815 0
90 0.454949 0
91 0.445231 0
92 0.410121 0
93 0.408342 0
94 0.407182 0
95 0.439419 0
96 0.556223 0
97 0.48803 0
98 0.415541 0
99 0.443374 0
100 0.42193 0
101 0.51602 0
102 0.575918 0
103 0.521244 0
104 0.544056 0
105 0.462339 0
106 0.433929 0
107 0.468363 0
108 0.412363 0
109 0.45514 0
110 0.472472 0
111 0.466488 0
112 0.625723 0
113 0.414727 0
114 0.422051 0
115 0.405494 0
116 0.496906 0
