pointId Ascore actuallabel
0 0.486912 1
1 0.488667 0
2 0.488431 0
3 0.513591 0
4 0.483825 0
5 0.494303 0
6 0.490947 0
7 0.484051 0
8 0.531483 0
9 0.517576 0
10 0.481993 0
11 0.463962 0
12 0.48695 0
13 0.476232 0
14 0.484614 0
15 0.51292 0
16 0.559764 0
17 0.511657 0
18 0.474245 0
19 0.499499 0
20 0.48199 0
21 0.466725 0
22 0.476475 0
23 0.486235 0
24 0.529947 0
25 0.481257 0
26 0.549696 0
27 0.526402 0
28 0.478844 0
29 0.467161 0
30 0.482403 0
31 0.625065 0
32 0.475846 0
33 0.50332 0
34 0.498596 0
35 0.495799 0
36 0.496514 0
37 0.498675 0
38 0.575677 0
39 0.518189 0
40 0.499981 0
41 0.542105 0
42 0.500039 0
43 0.495114 0
44 0.492972 0
45 0.468677 0
46 0.508689 0
47 0.529881 0
48 0.471665 0
49 0.498428 0
50 0.459334 0
51 0.547738 0
52 0.488761 0
53 0.488285 0
54 0.507244 0
55 0.480937 0
56 0.479622 0
57 0.478788 0
58 0.50463 0
59 0.52251 0
60 0.4976 0
61 0.511668 0
62 0.504942 0
63 0.510648 0
64 0.489279 0
65 0.470487 0
66 0.47667 0
67 0.471994 0
68 0.478603 0
69 0.503738 0
70 0.521063 0
71 0.511579 0
72 0.503547 0
73 0.573104 0
74 0.571585 0
75 0.476309 0
76 0.47929 0
77 0.534137 0
78 0.497507 0
79 0.500165 0
80 0.530213 0
81 0.483989 0
82 0.477833 0
83 0.499021 0
84 0.491783 0
85 0.470328 0
86 0.481107 0
87 0.504175 0
88 0.488238 0
89 0.501795 0
90 0.53147 0
91 0.51077 0
92 0.47102 0
93 0.505902 0
94 0.481396 0
95 0.57214 0
96 0.484754 0
97 0.480312 0
98 0.536679 0
99 0.494936 0
100 0.484815 0
101 0.642177 0
102 0.488325 0
103 0.473652 0
104 0.488919 0
105 0.536135 0
106 0.467506 0
107 0.498096 0
108 0.478859 0
109 0.523556 0
110 0.533607 0
111 0.505343 0
112 0.520142 0
113 0.486593 0
114 0.471194 0
115 0.516587 0
116 0.508811 0
117 0.593728 0
118 0.628775 0
119 0.521809 0
120 0.579815 0
121 0.529354 0
122 0.598717 0
123 0.572517 0
124 0.531197 0
125 0.500309 0
126 0.495037 0
127 0.489164 0
128 0.502499 0
129 0.498248 0
130 0.482375 0
131 0.530911 0
132 0.483597 0
133 0.554557 0
134 0.478519 0
135 0.484985 0
136 0.559043 0
137 0.513591 0
138 0.494933 0
139 0.521997 0
140 0.518864 0
141 0.493034 0
142 0.495889 0
143 0.550785 0
144 0.581095 0
145 0.483986 0
146 0.538243 0
147 0.511796 0
148 0.486826 0
149 0.494484 0
150 0.486416 0
151 0.475988 0
152 0.463551 0
153 0.603143 0
154 0.500825 0
155 0.537704 0
156 0.54654 0
157 0.497088 0
158 0.485218 0
159 0.491505 0
160 0.565952 0
161 0.523969 0
162 0.505692 0
163 0.50049 0
164 0.559758 0
165 0.546805 0
166 0.56217 0
167 0.529702 0
168 0.663717 0
169 0.520448 0
170 0.527038 0
171 0.489216 0
172 0.49567 0
173 0.537513 0
174 0.494692 0
175 0.487414 0
176 0.499808 0
177 0.483718 0
178 0.532703 0
179 0.491296 0
180 0.514906 0
181 0.523201 0
182 0.529474 0
183 0.485389 0
184 0.474871 0
185 0.53206 0
186 0.494547 0
187 0.568741 0
188 0.480337 0
189 0.541662 0
190 0.523699 0
191 0.580487 0
192 0.512247 0
193 0.511107 0
194 0.485206 0
195 0.527174 0
196 0.500717 0
197 0.516156 0
198 0.52263 0
199 0.515474 0
200 0.497273 0
201 0.515472 0
202 0.513532 0
203 0.484885 0
204 0.518633 0
