pointId Ascore actuallabel
0 0.524721 0
1 0.476061 0
2 0.433854 0
3 0.437934 0
4 0.431367 0
5 0.437645 0
6 0.441986 0
7 0.444657 0
8 0.437722 1
9 0.447833 1
10 0.451031 1
11 0.440995 1
12 0.441686 1
13 0.436699 1
14 0.425746 1
15 0.428445 1
16 0.433199 1
17 0.450609 1
18 0.440845 0
19 0.445819 0
20 0.444343 0
21 0.443535 0
22 0.460267 0
23 0.4774 0
24 0.445442 0
25 0.473008 0
26 0.454308 0
27 0.44538 0
28 0.447647 0
29 0.44331 0
30 0.439844 0
31 0.450294 0
32 0.442788 0
33 0.440315 0
34 0.437927 0
35 0.457322 0
36 0.445349 0
37 0.44452 0
38 0.440287 0
39 0.434205 0
40 0.433225 0
41 0.433787 0
42 0.433424 0
43 0.460242 1
44 0.482031 1
45 0.471618 1
46 0.458479 0
47 0.445544 0
48 0.420945 0
49 0.420487 0
50 0.469221 1
51 0.493317 1
52 0.50582 1
53 0.516196 1
54 0.527405 0
55 0.496958 0
56 0.49741 0
57 0.466491 0
58 0.425712 0
59 0.447445 0
60 0.451627 0
61 0.443898 0
62 0.440131 0
63 0.436698 1
64 0.450021 1
65 0.444499 1
66 0.435209 1
67 0.436119 1
68 0.420741 1
69 0.413697 1
70 0.436545 1
71 0.474295 1
72 0.534729 1
73 0.52626 0
74 0.495289 0
75 0.445354 0
76 0.437748 0
77 0.426256 0
78 0.449355 0
79 0.454735 0
80 0.468307 0
81 0.469906 0
82 0.472413 0
83 0.455462 0
84 0.450161 0
85 0.460675 0
86 0.466188 0
87 0.452782 0
88 0.444235 0
89 0.444946 0
90 0.44718 0
91 0.446882 0
92 0.438508 0
93 0.434979 0
94 0.450174 0
95 0.445581 0
96 0.446444 0
97 0.441516 0
98 0.438256 0
99 0.439765 0
100 0.435606 0
101 0.429686 0
102 0.435954 0
103 0.467987 0
104 0.431926 0
105 0.463421 0
106 0.463484 0
107 0.42491 0
108 0.426756 0
109 0.442688 1
110 0.467464 1
111 0.477609 1
112 0.48758 1
113 0.502126 1
114 0.540214 1
115 0.554606 0
116 0.54102 0
117 0.529776 0
118 0.53992 0
119 0.496367 0
120 0.446535 0
121 0.436295 0
122 0.432708 0
123 0.426372 0
124 0.444234 1
125 0.446488 1
126 0.43717 1
127 0.436319 1
128 0.436082 1
129 0.43286 1
130 0.43472 1
131 0.4339 1
132 0.555811 1
133 0.568943 1
134 0.589719 1
135 0.558736 1
136 0.473917 0
137 0.468237 0
138 0.436652 0
139 0.43693 0
140 0.435159 0
141 0.432894 0
142 0.428595 0
143 0.439758 0
144 0.450646 0
145 0.453496 0
146 0.458488 0
147 0.456246 0
148 0.447574 0
149 0.442442 0
150 0.441058 0
151 0.437946 0
152 0.438879 0
153 0.446251 0
154 0.440864 0
155 0.439391 0
156 0.447022 0
157 0.443173 0
158 0.437398 0
159 0.436341 0
160 0.438948 0
161 0.43997 0
162 0.446094 0
163 0.438831 0
164 0.442557 0
165 0.443677 0
166 0.432889 0
167 0.426348 0
168 0.444499 0
169 0.431579 0
170 0.423542 0
171 0.425891 0
172 0.433982 0
173 0.435723 0
174 0.436558 0
175 0.443656 0
176 0.464534 0
177 0.468259 0
178 0.465168 0
179 0.418714 0
180 0.441528 1
181 0.471064 1
182 0.46619 1
183 0.483728 1
184 0.489187 1
185 0.528022 1
186 0.50338 0
187 0.520201 0
188 0.576862 0
189 0.527438 0
190 0.464389 0
191 0.425583 0
192 0.429779 0
193 0.451971 1
194 0.437718 1
195 0.433078 1
196 0.446061 1
197 0.450065 1
198 0.447649 1
199 0.444801 1
200 0.450506 1
201 0.4431 1
202 0.444434 1
203 0.516577 1
204 0.59411 1
205 0.582172 1
206 0.546501 1
207 0.545371 1
208 0.563521 1
209 0.517368 1
210 0.443039 0
211 0.431093 0
212 0.431284 0
213 0.433949 0
214 0.46453 0
215 0.445872 0
216 0.44614 0
217 0.440383 0
218 0.442356 0
219 0.446341 0
220 0.448436 0
221 0.442466 0
222 0.441866 0
223 0.44733 0
224 0.434508 0
225 0.434292 0
226 0.439921 0
227 0.431497 0
228 0.432673 0
229 0.4413 0
230 0.456154 0
231 0.444772 0
232 0.432914 0
233 0.428771 0
234 0.437984 0
235 0.441276 0
236 0.434884 0
237 0.46348 0
238 0.474233 0
239 0.45704 0
240 0.433738 0
241 0.421112 0
242 0.455627 0
243 0.464918 0
244 0.459727 1
245 0.471746 0
246 0.494549 1
247 0.537719 0
248 0.525367 0
249 0.532349 0
250 0.578512 0
251 0.596705 0
252 0.52757 0
253 0.430164 0
254 0.43451 0
255 0.436446 0
256 0.446677 1
257 0.449061 1
258 0.445469 1
259 0.44015 1
260 0.441002 1
261 0.450855 1
262 0.436718 1
263 0.437372 1
264 0.45959 1
265 0.510231 1
266 0.528122 1
267 0.561641 1
268 0.579612 1
269 0.554061 1
270 0.542407 1
271 0.548371 1
272 0.547563 1
273 0.581493 1
274 0.506488 0
275 0.440439 0
276 0.450883 0
277 0.438186 0
278 0.446468 0
279 0.449011 0
280 0.475736 0
281 0.47227 0
282 0.442743 0
283 0.438593 0
284 0.44739 0
285 0.444608 0
286 0.440678 0
287 0.443667 0
288 0.458434 0
289 0.440451 0
290 0.44881 0
291 0.455143 0
292 0.450067 0
293 0.437969 0
294 0.432364 0
295 0.447125 0
296 0.440259 0
297 0.445509 0
298 0.457003 0
299 0.454988 0
300 0.457901 0
301 0.445651 0
302 0.444408 0
303 0.435965 0
304 0.437734 0
305 0.43496 0
306 0.419225 0
307 0.432213 0
308 0.43423 0
309 0.441271 0
310 0.446956 0
311 0.445182 0
312 0.44988 0
313 0.465126 0
314 0.560591 0
315 0.551032 0
316 0.572578 0
317 0.571965 0
318 0.532628 0
319 0.430969 0
320 0.43003 0
321 0.429199 0
322 0.434216 0
323 0.450933 1
324 0.445724 1
325 0.441351 1
326 0.442674 1
327 0.472924 1
328 0.498884 1
329 0.574603 1
330 0.614638 1
331 0.588299 1
332 0.557256 1
333 0.566427 1
334 0.552362 1
335 0.567444 1
336 0.573223 1
337 0.576365 1
338 0.553531 1
339 0.49022 0
340 0.44313 0
341 0.438547 0
342 0.444774 0
343 0.445443 0
344 0.457296 0
345 0.457517 0
346 0.455136 0
347 0.440834 0
348 0.445938 0
349 0.440034 0
350 0.444429 0
351 0.444444 0
352 0.447751 0
353 0.433758 0
354 0.441724 0
355 0.44243 0
356 0.448528 0
357 0.447214 0
358 0.45026 0
359 0.440012 0
360 0.443108 0
361 0.438251 0
362 0.440686 0
363 0.441362 0
364 0.459655 0
365 0.461985 0
366 0.43686 0
367 0.434746 0
368 0.443158 0
369 0.440697 0
370 0.443712 0
371 0.438838 0
372 0.456648 0
373 0.439863 0
374 0.45641 0
375 0.479826 0
376 0.446104 0
377 0.434678 0
378 0.423956 0
379 0.433907 0
380 0.437469 0
381 0.441607 0
382 0.583868 0
383 0.559221 0
384 0.557426 0
385 0.541615 0
386 0.447291 0
387 0.431559 0
388 0.444525 0
389 0.449561 1
390 0.451637 1
391 0.458179 1
392 0.493923 1
393 0.534989 1
394 0.56487 1
395 0.549176 1
396 0.574953 1
397 0.588338 1
398 0.590855 1
399 0.599547 1
400 0.602591 1
401 0.575563 1
402 0.55803 1
403 0.564631 1
404 0.57154 1
405 0.5741 1
406 0.567531 1
407 0.584982 1
408 0.523243 1
409 0.473745 0
410 0.43451 0
411 0.440575 0
412 0.436316 0
413 0.438962 0
414 0.442598 0
415 0.441679 0
416 0.451598 0
417 0.440029 0
418 0.441466 0
419 0.452403 0
420 0.448304 0
421 0.444678 0
422 0.442083 0
423 0.449468 0
424 0.445895 0
425 0.441482 0
426 0.458583 0
427 0.434682 0
428 0.446897 0
429 0.439684 0
430 0.440759 0
431 0.443608 0
432 0.440838 0
433 0.443647 0
434 0.462345 0
435 0.460567 0
436 0.446431 0
437 0.441257 0
438 0.436177 0
439 0.444278 0
440 0.472641 0
441 0.475367 0
442 0.477521 0
443 0.463142 0
444 0.459026 0
445 0.442138 0
446 0.443943 0
447 0.436145 0
448 0.44264 0
449 0.588548 0
450 0.579679 0
451 0.550922 0
452 0.503172 0
453 0.469351 0
454 0.462362 0
455 0.458982 0
456 0.448693 0
457 0.437786 0
458 0.43652 0
459 0.449946 1
460 0.441618 1
461 0.489389 1
462 0.545757 1
463 0.589713 1
464 0.582047 1
465 0.575709 1
466 0.555077 1
467 0.585911 1
468 0.608484 1
469 0.633026 1
470 0.615685 1
471 0.544358 1
472 0.54473 1
473 0.556371 1
474 0.570586 1
475 0.598485 1
476 0.501407 0
477 0.463061 0
478 0.442431 0
479 0.437959 0
480 0.434623 0
481 0.438582 0
482 0.435441 0
483 0.439674 0
484 0.448477 0
485 0.445044 0
486 0.44538 0
487 0.431091 0
488 0.434648 0
489 0.429617 0
490 0.452206 0
491 0.441756 0
492 0.432138 0
493 0.437652 0
494 0.443255 0
495 0.447606 0
496 0.468996 0
497 0.471921 0
498 0.460356 0
499 0.442755 0
500 0.445816 0
501 0.444621 0
502 0.482845 0
503 0.503845 0
504 0.450748 0
505 0.425647 0
506 0.421148 0
507 0.446409 0
508 0.434275 0
509 0.438836 0
510 0.437904 0
511 0.435625 0
512 0.575597 0
513 0.526322 0
514 0.459653 0
515 0.458999 0
516 0.464618 0
517 0.449247 0
518 0.430269 0
519 0.444405 1
520 0.56419 1
521 0.571057 1
522 0.568601 1
523 0.550602 1
524 0.560095 1
525 0.594168 1
526 0.615873 1
527 0.632045 1
528 0.626785 1
529 0.600433 1
530 0.563072 1
531 0.542391 1
532 0.533244 1
533 0.534379 1
534 0.576848 1
535 0.550393 1
536 0.494711 0
537 0.43268 0
538 0.432799 0
539 0.442132 0
540 0.44341 0
541 0.434327 0
542 0.428945 0
543 0.441738 0
544 0.443039 0
545 0.433083 0
546 0.431047 0
547 0.434956 0
548 0.4466 0
549 0.424369 0
550 0.43681 0
551 0.480315 0
552 0.482029 0
553 0.467695 0
554 0.48462 0
555 0.455519 0
556 0.45956 0
557 0.497414 0
558 0.529912 0
559 0.527798 0
560 0.479387 0
561 0.445637 0
562 0.428195 0
563 0.436441 0
564 0.437511 0
565 0.432891 0
566 0.436729 0
567 0.442127 0
568 0.454513 0
569 0.459219 0
570 0.573502 0
571 0.53825 0
572 0.491753 0
573 0.477223 0
574 0.477618 0
575 0.462824 0
576 0.469181 0
577 0.448465 0
578 0.518555 1
579 0.541801 1
580 0.591786 1
581 0.57725 1
582 0.5651 1
583 0.553074 1
584 0.550645 1
585 0.625701 1
586 0.618073 1
587 0.554299 1
588 0.542629 1
589 0.535119 1
590 0.532816 1
591 0.509128 1
592 0.473345 0
593 0.429825 0
594 0.43336 0
