pointId Ascore actuallabel
0 0.481917 0
1 0.514883 0
2 0.475549 0
3 0.474796 0
4 0.523037 0
5 0.474512 0
6 0.526308 0
7 0.474283 0
8 0.469932 0
9 0.503298 0
10 0.493286 0
11 0.483901 0
12 0.511412 0
13 0.497741 0
14 0.528042 0
15 0.543331 0
16 0.476046 0
17 0.482513 0
18 0.494832 0
19 0.4983 0
20 0.500818 0
21 0.472995 0
22 0.539624 0
23 0.487831 0
24 0.489819 0
25 0.559607 0
26 0.523262 0
27 0.51986 0
28 0.529865 0
29 0.545656 0
30 0.469546 0
31 0.483391 0
32 0.481722 0
33 0.480719 0
34 0.469636 0
35 0.470356 0
36 0.526169 0
37 0.504834 0
38 0.552773 0
39 0.477033 0
40 0.550572 0
41 0.480771 0
42 0.516693 0
43 0.480078 0
44 0.473248 0
45 0.482473 0
46 0.486737 0
47 0.519397 0
48 0.508198 0
49 0.484895 0
50 0.473782 0
51 0.478094 0
52 0.483977 0
53 0.482054 0
54 0.485869 0
55 0.476397 0
56 0.47327 0
57 0.477888 0
58 0.561085 0
59 0.500972 0
60 0.492899 0
61 0.482756 0
62 0.554035 0
63 0.483363 0
64 0.50057 0
65 0.481722 0
66 0.524466 0
67 0.472594 0
68 0.482012 0
69 0.495666 0
70 0.546168 0
71 0.473162 0
72 0.46887 0
73 0.474088 0
74 0.480022 0
75 0.531613 0
76 0.478764 0
77 0.517618 0
78 0.494948 0
79 0.510283 0
80 0.485417 0
81 0.489102 0
82 0.50357 0
83 0.543224 0
84 0.490044 0
85 0.506235 0
86 0.477963 0
87 0.525896 0
88 0.496079 0
89 0.560517 0
90 0.479844 0
91 0.468191 0
92 0.550486 0
93 0.484316 0
94 0.481554 0
95 0.480566 0
96 0.478584 0
97 0.525786 0
98 0.552779 0
99 0.483699 0
100 0.471291 0
101 0.505066 0
102 0.487923 0
103 0.491826 0
104 0.590581 0
105 0.518088 0
106 0.476504 0
107 0.495187 0
108 0.475663 0
109 0.507736 0
110 0.477517 0
111 0.518929 0
112 0.516689 0
113 0.469583 0
114 0.471789 0
115 0.477509 0
116 0.478244 0
117 0.486702 0
118 0.50321 0
119 0.478042 0
120 0.471588 0
121 0.503792 0
122 0.478566 0
123 0.496528 0
124 0.481673 0
125 0.480781 0
126 0.47282 0
127 0.487767 0
128 0.550381 0
129 0.490827 0
130 0.563733 0
131 0.481894 0
132 0.487283 0
133 0.532806 0
134 0.481418 0
135 0.493356 0
136 0.481639 0
137 0.486355 0
138 0.47895 0
139 0.499113 0
140 0.471655 0
141 0.477646 0
142 0.524812 0
143 0.495525 0
144 0.487495 0
145 0.517581 0
146 0.480306 0
147 0.473729 0
148 0.473501 0
149 0.494027 0
150 0.512859 0
151 0.518003 0
152 0.479823 0
153 0.476369 0
154 0.541926 0
155 0.475328 0
156 0.532696 0
157 0.546292 0
158 0.522584 0
159 0.51966 0
160 0.479448 0
161 0.481138 0
162 0.540435 0
163 0.473866 0
164 0.511874 0
165 0.488115 0
166 0.504789 0
167 0.521945 0
168 0.48321 0
169 0.499102 0
170 0.493684 0
171 0.52248 0
172 0.470078 0
173 0.527637 0
174 0.472742 0
175 0.498519 0
176 0.507877 0
177 0.488831 0
178 0.471985 0
179 0.50388 0
180 0.479838 0
181 0.470275 0
182 0.481457 0
183 0.506087 0
184 0.488968 0
185 0.551653 0
186 0.497173 0
187 0.503309 0
188 0.480832 0
189 0.485139 0
190 0.492182 0
191 0.470412 0
192 0.494051 0
193 0.490053 0
194 0.475852 0
195 0.504063 0
196 0.480253 0
197 0.486453 0
198 0.504705 0
199 0.469175 0
200 0.504707 0
201 0.543046 0
202 0.520571 0
203 0.474686 0
204 0.477678 0
205 0.499415 0
206 0.496143 0
207 0.485533 0
208 0.508726 0
209 0.533691 0
210 0.471012 0
211 0.483329 0
212 0.498601 0
213 0.545919 0
214 0.490072 0
215 0.512302 0
216 0.47705 0
217 0.497945 0
218 0.593003 0
219 0.499963 0
220 0.480916 0
221 0.470613 0
222 0.501712 0
223 0.475962 0
224 0.494853 0
225 0.474629 0
226 0.534196 0
227 0.50157 0
228 0.47799 0
229 0.510547 0
230 0.485461 0
231 0.495276 0
232 0.481352 0
233 0.524569 0
234 0.472147 0
235 0.513052 0
236 0.492575 0
237 0.545749 0
238 0.493996 0
239 0.475258 0
240 0.474567 0
241 0.528318 0
242 0.566553 0
243 0.484259 0
244 0.476212 0
245 0.474003 0
246 0.488969 0
247 0.560655 0
248 0.481951 0
249 0.48362 0
250 0.488003 0
251 0.476311 0
252 0.477316 0
253 0.47447 0
254 0.48858 0
255 0.483144 0
256 0.467533 0
257 0.480127 0
258 0.544351 0
259 0.477251 0
260 0.469756 0
261 0.517611 0
262 0.573345 0
263 0.531817 0
264 0.50728 0
265 0.53545 0
266 0.488983 0
267 0.499922 0
268 0.553196 0
269 0.502205 0
270 0.50756 0
271 0.483647 0
272 0.475342 0
273 0.477704 0
274 0.484686 0
275 0.538088 0
276 0.480525 0
277 0.505406 0
278 0.471758 0
279 0.543897 0
280 0.48207 0
281 0.577717 0
282 0.502792 0
283 0.513185 0
284 0.481201 0
285 0.475105 0
286 0.51995 0
287 0.5228 0
288 0.496135 0
289 0.499825 0
290 0.514875 0
291 0.514093 0
292 0.493022 0
293 0.49511 0
294 0.470043 0
295 0.472034 0
296 0.481599 0
297 0.480454 0
298 0.521673 0
299 0.491294 0
300 0.516036 0
301 0.551318 0
302 0.481699 0
303 0.474757 0
304 0.472561 0
305 0.510312 0
306 0.559878 0
307 0.490337 0
308 0.520083 0
309 0.482357 0
310 0.543332 0
311 0.485914 0
312 0.526863 0
313 0.485676 0
314 0.4995 0
315 0.522766 0
316 0.502745 0
317 0.483063 0
318 0.523274 0
319 0.474278 0
320 0.488001 0
321 0.479979 0
322 0.479785 0
323 0.523847 0
324 0.482374 0
325 0.485065 0
326 0.476894 0
327 0.467711 0
328 0.49303 0
329 0.520954 0
330 0.488533 0
331 0.495484 0
332 0.498231 0
333 0.474665 0
334 0.490675 0
335 0.475011 0
336 0.474576 0
337 0.474939 0
338 0.468056 0
339 0.538627 0
340 0.501532 0
341 0.527666 0
342 0.518965 0
343 0.50869 0
344 0.502604 0
345 0.470295 0
346 0.495608 0
347 0.473378 0
348 0.493278 0
349 0.519194 0
350 0.548712 0
351 0.491949 0
352 0.498254 0
353 0.470295 0
354 0.47888 0
355 0.483557 0
356 0.505677 0
357 0.492287 0
358 0.494973 0
359 0.551795 0
360 0.480035 0
361 0.49819 0
362 0.49101 0
363 0.499481 0
364 0.478485 0
365 0.522986 0
366 0.515675 0
367 0.495754 0
368 0.468329 0
369 0.47146 0
370 0.473378 0
371 0.529933 0
372 0.493118 0
373 0.519674 0
374 0.504111 0
375 0.506169 0
376 0.49921 0
377 0.50642 0
378 0.508922 0
379 0.474278 0
380 0.492676 0
381 0.502515 0
382 0.511575 0
383 0.534471 0
384 0.504811 0
385 0.47857 0
386 0.503826 0
387 0.522332 0
388 0.47259 0
389 0.481792 0
390 0.482271 0
391 0.492168 0
392 0.471998 0
393 0.50543 0
394 0.477838 0
395 0.510982 0
396 0.506167 0
397 0.502323 0
398 0.477033 0
399 0.509127 0
400 0.535676 0
401 0.502401 0
402 0.529883 0
403 0.502275 0
404 0.504182 0
405 0.546308 0
406 0.488486 0
407 0.477776 0
408 0.504726 0
409 0.506658 0
410 0.484423 0
411 0.487213 0
412 0.500553 0
413 0.490533 0
414 0.499448 0
415 0.481352 0
416 0.500717 0
417 0.473491 0
418 0.483781 0
419 0.469507 0
420 0.473227 0
421 0.495596 0
422 0.56934 0
423 0.471503 0
424 0.532875 0
425 0.476255 0
426 0.503744 0
427 0.469733 0
428 0.474879 0
429 0.483183 0
430 0.50201 0
431 0.551484 0
432 0.475392 0
433 0.485688 0
434 0.514719 0
435 0.505301 0
436 0.567745 0
437 0.48603 0
438 0.478342 0
439 0.523998 0
440 0.525306 0
441 0.478264 0
442 0.528833 0
443 0.493283 0
444 0.473303 0
445 0.484891 0
446 0.505992 0
447 0.483668 0
448 0.482666 0
449 0.500699 0
450 0.473854 0
451 0.494882 0
452 0.521809 0
453 0.471393 0
454 0.47854 0
455 0.505111 0
456 0.474414 0
457 0.468155 0
458 0.48754 0
459 0.53255 0
460 0.4728 0
461 0.481583 0
462 0.477517 0
463 0.49664 0
464 0.521706 0
465 0.47668 0
466 0.484103 0
467 0.501201 0
468 0.49769 0
469 0.515671 0
470 0.475345 0
471 0.519032 0
472 0.481355 0
473 0.472174 0
474 0.471624 0
475 0.49698 0
476 0.550994 0
477 0.499234 0
478 0.471838 0
479 0.518699 0
